dataset,dim,suite,filter_kind,sweep,algo,backend,params,seed,status,path,n_items,n_queries,n_kept,n_queries_heldout,n_queries_oracle,n_targets_in_filter,pass_rate,bloom_fp_rate,k_max,build_s,index_mib,filter_mib,unstable,memory_reserved_mib,elapsed_s,env_code_version,env_commit,env_dirty,env_gpu,env_sm_mhz_load,env_clocks_drift,heldout_recall@100,heldout_ndcg@100,heldout_precision@100,heldout_mrr@100,heldout_recall@500,heldout_ndcg@500,heldout_precision@500,heldout_mrr@500,heldout_recall@1000,heldout_ndcg@1000,heldout_precision@1000,heldout_mrr@1000,heldout_n,oracle_recall@100,oracle_ndcg@100,oracle_precision@100,oracle_mrr@100,oracle_recall@500,oracle_ndcg@500,oracle_precision@500,oracle_mrr@500,oracle_recall@1000,oracle_ndcg@1000,oracle_precision@1000,oracle_mrr@1000,oracle_n,quality_jaccard_vs_first@100,quality_jaccard_vs_first@500,quality_jaccard_vs_first@1000,quality_score_max_abs_diff,quality_parity,perf_k,perf_bs,perf_mode,perf_cache_plans,perf_n,perf_median_ms,perf_mean_ms,perf_p95_ms,perf_p99_ms,perf_min_ms,perf_iqr_ms,perf_qps,perf_host_gap_ms,perf_outliers_std,perf_outliers_tukey,perf_load,perf_spread,perf_unstable,perf_peak_fwd_mib,perf_sm_mhz,perf_reason
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,1000,8,eager,False,1000,4.20798397064209,4.1931956825256345,4.278212642669677,4.43812020778656,4.031360149383545,0.06928801536560059,1900.3046945422473,0.016655518166721173,12,85,closed_loop,0.0033080451608450837,False,413.33642578125,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,1000,8,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,100,16,eager,False,1000,7.359007835388184,7.343765151023865,7.406609606742859,7.570955672264099,7.171264171600342,0.06011998653411865,2173.788729542967,0.016655750304460426,17,68,closed_loop,0.0018176683951320284,False,827.18701171875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,100,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,500,16,eager,False,1000,7.3574559688568115,7.356426338672638,7.433446478843688,7.573504076004029,7.1748480796813965,0.051400065422058105,2170.007811673938,0.01681900815293158,6,96,closed_loop,0.0004001381753465887,False,827.18701171875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,500,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,1000,16,eager,False,1000,7.366079807281494,7.367857980728149,7.398500943183899,7.576097121238709,7.297599792480469,0.024535775184631348,2166.4624768746316,0.017453406285494744,17,97,closed_loop,0.0002736961257044617,False,827.18701171875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 24}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.2355643827468,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9948,0.9946892789304257,0.009947999777644873,0.99465,0.9948,0.9946892789304257,0.001989600094500929,0.99465,0.9948,0.9946892789304257,0.0009948000472504645,0.99465,10000,0.883757068019826,0.9135154308639467,0.8836049817776308,1.0,0.8470941913407296,0.8752474351087586,0.8468918403683929,1.0,0.8195387782604434,0.848220039190352,0.8192948389863014,1.0,10000,0.9850325218640316,0.9887158008007296,0.99021900859034,0.0004826784133911133,vs_triton,1000,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,1,eager,False,1366,1.3651679754257202,1.3974492073408158,1.651695966720581,1.7878911852836574,1.2138240337371826,0.030351996421813965,707.5202696116096,0.015937861483298565,16,371,closed_loop,0.021893557520810184,False,51.66748046875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,1,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,1,eager,False,1452,1.3620480298995972,1.368945541542752,1.6396735787391663,1.6908304190635681,1.2115839719772339,0.0587039589881897,722.0124202781116,0.01607218379611486,10,383,closed_loop,0.059815834268871534,True,51.66748046875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,1,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,1,eager,False,1366,1.4356159567832947,1.4669485918599376,1.7685680389404297,2.0024480342864988,1.241055965423584,0.07324004173278809,673.5921661288882,0.017629243638011882,11,222,closed_loop,0.017564966093977927,False,51.66748046875,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,1,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,8,eager,False,1000,4.161759853363037,4.174803996086121,4.361003160476685,4.537887463569641,4.000639915466309,0.02431178092956543,1908.710912771028,0.01650645667687023,14,238,closed_loop,0.006543312018788606,False,413.3369140625,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,8,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,8,eager,False,1000,4.1559038162231445,4.147255166530609,4.349662208557129,4.391216707229614,3.9988479614257812,0.057232022285461426,1921.417058402737,0.01633855457976452,6,220,closed_loop,0.000900924158639297,False,413.3369140625,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,8,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,8,eager,False,1000,4.156048059463501,4.152569928646088,4.367204761505127,4.5319086980819705,3.9717440605163574,0.09376823902130127,1918.8392666593274,0.016617214333265906,17,94,closed_loop,0.00010773499394377885,False,413.3369140625,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,8,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,16,eager,False,1000,7.3267998695373535,7.331681190013885,7.486735916137695,7.6400832843780515,7.1112961769104,0.03979980945587158,2180.7131241110865,0.005368247207254484,19,205,closed_loop,0.00020962985264472693,False,827.18798828125,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,100,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,16,eager,False,1000,7.3235039710998535,7.323103832244873,7.474692845344544,7.5450259923934935,7.151103973388672,0.049976229667663574,2183.3034822174736,0.005240637645125723,5,253,closed_loop,0.0029363084696322535,False,827.18798828125,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,500,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,16,eager,False,1000,7.323904037475586,7.33110101890564,7.510990285873413,7.6519923639297485,7.141215801239014,0.04809582233428955,2180.908473305626,0.005291221227496479,15,262,closed_loop,0.0011753160452320887,False,827.18798828125,1410.0,
arxiv,128,filter,clause,c0_maincat,silvertorch,official,"{""n_probe"": 32}",0,ok,official,2988996,10000,10000,10000,10000,10000,0.1363381747248909,,1000,2.0435334746725857,775.8594512939453,0.0,True,5230.0,277.19195105927065,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.9963000000000001,0.9961892789304256,0.009962999777309597,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0019926000946434218,0.9961500000000001,0.9963000000000001,0.9961892789304256,0.0009963000473217109,0.9961500000000001,10000,0.9030355388787575,0.9282241627074779,0.9028829815244303,1.0,0.8754342831706629,0.8987948262991384,0.8752274416205241,1.0,0.8536671043839306,0.8774164776023478,0.8534117405714817,1.0,10000,0.9848815838556009,0.9885030385706185,0.9899870336095128,0.0004826784133911133,vs_triton,1000,16,graph,False,,,,,,,,,,,,,,,,,not_capturable
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.006866344716399908,291.90088272094727,97.30029678344727,False,868.0,488.8980074021965,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,100,1,eager,,3544,0.4887680113315582,0.4901778599074947,0.4909760057926178,0.5231203109025957,0.4848639965057373,0.0013760030269622803,2024.8869902993706,0.0036768612649468735,32,142,closed_loop,0.00019639845117779011,False,4.5615234375,1410.0,
