dataset,dim,suite,filter_kind,sweep,algo,backend,params,seed,status,path,n_items,n_queries,n_kept,n_queries_heldout,n_queries_oracle,n_targets_in_filter,pass_rate,bloom_fp_rate,k_max,build_s,index_mib,filter_mib,unstable,memory_reserved_mib,elapsed_s,env_code_version,env_commit,env_dirty,env_gpu,env_sm_mhz_load,env_clocks_drift,heldout_recall@100,heldout_ndcg@100,heldout_precision@100,heldout_mrr@100,heldout_recall@500,heldout_ndcg@500,heldout_precision@500,heldout_mrr@500,heldout_recall@1000,heldout_ndcg@1000,heldout_precision@1000,heldout_mrr@1000,heldout_n,oracle_recall@100,oracle_ndcg@100,oracle_precision@100,oracle_mrr@100,oracle_recall@500,oracle_ndcg@500,oracle_precision@500,oracle_mrr@500,oracle_recall@1000,oracle_ndcg@1000,oracle_precision@1000,oracle_mrr@1000,oracle_n,quality_jaccard_vs_first@100,quality_jaccard_vs_first@500,quality_jaccard_vs_first@1000,quality_score_max_abs_diff,quality_parity,perf_k,perf_bs,perf_mode,perf_cache_plans,perf_n,perf_median_ms,perf_mean_ms,perf_p95_ms,perf_p99_ms,perf_min_ms,perf_iqr_ms,perf_qps,perf_host_gap_ms,perf_outliers_std,perf_outliers_tukey,perf_load,perf_spread,perf_unstable,perf_peak_fwd_mib,perf_sm_mhz
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,1000,8,eager,,1740,1.1489120125770569,1.150437977807275,1.1564512073993682,1.1729452872276303,1.1400959491729736,0.004007935523986816,6931.758970975073,0.00367024111636427,16,82,closed_loop,0.00011143809302652787,False,36.48828125,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,1000,8,graph,,1791,1.1168960332870483,1.1177815835213674,1.1238240003585815,1.1291936039924622,1.1080000400543213,0.0037120580673217773,7133.505480166352,0.0036866794866035058,9,75,closed_loop,5.731544081177449e-05,False,,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,100,16,eager,,1014,1.971343994140625,1.9737957549048128,1.9806400537490845,2.0941423964500427,1.9592000246047974,0.006295919418334961,8091.116112675926,0.0036817373454394176,14,26,closed_loop,0.00012989292058184773,False,72.9755859375,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,100,16,graph,,1028,1.9433760046958923,1.9438983353891262,1.951764804124832,1.9551420986652375,1.9307199716567993,0.006471991539001465,8215.335486518028,0.003678854399067122,3,8,closed_loop,6.588114342429204e-05,False,,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,500,16,eager,,1010,1.9803680181503296,1.9824701164028433,1.9890096127986907,2.066023595333099,1.968384027481079,0.006103962659835815,8055.0464295540205,0.003862320030532107,13,23,closed_loop,0.0002424093284069722,False,72.9755859375,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,500,16,graph,,1024,1.95278400182724,1.953814625972882,1.9608319997787476,1.9677420675754547,1.941472053527832,0.005927950143814087,8173.573050214728,0.0037136057690076996,8,17,closed_loop,0.0001802697697729779,False,,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,1000,16,eager,,1008,1.9821759462356567,1.9833117776683398,1.9908159971237183,2.0020575666427614,1.9709440469741821,0.0061119794845581055,8052.322569753666,0.0036925755973373775,10,18,closed_loop,0.00014529973693891583,False,72.9755859375,1410.0
goodreads,128,filter,clause,c0_genre,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.10155626339837909,291.90088272094727,97.30029678344727,False,868.0,486.7254359968938,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.21263013958267074,0.0873022909797252,0.01139162157404609,0.08449157348979736,0.4242831336034707,0.1320970781844248,0.005116543476325757,0.0856657801544552,0.5264101389549746,0.1507035925900215,0.0033278224363545027,0.08576250666017432,9859,0.9996946954935145,0.9997809958791669,0.9996946936737561,1.0,0.9996569674582616,0.999728944531584,0.9996569675973129,1.0,0.9996274517568906,0.9996963128778535,0.9996274710003823,1.0,9859,,,,,reference,1000,16,graph,,1023,1.9561920166015625,1.957429238078881,1.9646687746047973,1.9755641627311704,1.9454400539398193,0.006352066993713379,8158.624145423009,0.003685738516284953,10,19,closed_loop,0.00017989329256402057,False,,1410.0
goodreads,128,filter,clause,c1_lang_reverse,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9192,4597,9192,21888,0.6205306511293718,,1000,0.005007133819162846,291.90088272094727,97.30029678344727,False,970.0,346.4790327651426,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.14169737700577958,0.054427329910530495,0.00518164007823403,0.048407286702970696,0.285799115360365,0.08098158108186782,0.0023171634621770715,0.04940923185775343,0.3591107993506419,0.09256015095818437,0.0015196868170162978,0.04951759226678848,4597,0.9995147959370526,0.9996519364656522,0.9995147930514926,1.0,0.9994532265631503,0.9995679340549818,0.9994532272245595,1.0,0.9994114518450902,0.9995202140783724,0.9994114771602047,1.0,9192,,,,,reference,100,1,eager,,3538,0.48924800753593445,0.4899382607757607,0.49139198660850525,0.4949772864580155,0.48556798696517944,0.0013440251350402832,2025.9278304378927,0.0036627377276537976,20,140,closed_loop,0.00045783376041539823,False,4.5615234375,1410.0
goodreads,128,filter,clause,c1_lang_reverse,linr_v1_filter_mask,triton,{},0,ok,cublas+triton,797084,10000,9192,4597,9192,21888,0.6205306511293718,,1000,0.005007133819162846,291.90088272094727,97.30029678344727,False,970.0,346.4790327651426,0e6778056238de3c921cd2a14beec28b98a1d41c,5fd05a6,False,NVIDIA A100-SXM4-80GB,1410.0,False,0.14169737700577958,0.054427329910530495,0.00518164007823403,0.048407286702970696,0.285799115360365,0.08098158108186782,0.0023171634621770715,0.04940923185775343,0.3591107993506419,0.09256015095818437,0.0015196868170162978,0.04951759226678848,4597,0.9995147959370526,0.9996519364656522,0.9995147930514926,1.0,0.9994532265631503,0.9995679340549818,0.9994532272245595,1.0,0.9994114518450902,0.9995202140783724,0.9994114771602047,1.0,9192,,,,,reference,100,1,graph,,4428,0.45180800557136536,0.45273495188896573,0.4541119933128357,0.4579788735508918,0.44806399941444397,0.0014719963073730469,2190.846892530805,0.0037095415209905114,31,151,closed_loop,0.0003540859493510656,False,,1410.0
